'roomId','roomName','price','reviewSummary','type','location','reviewNum','monthMin'
5513,'5513-Humberto Stehr',99,'0.1','Private Room','Boston',82,false'
5514,'5514-Roy Green',93,'0.5','Entire Home','San Francisco',9,true'
5515,'5515-Ms. Concepcion Sauer',135,'0.4','Entire Home','Houston',83,true'
5516,'5516-Garrick Kessler',191,'0.6','Private Room','New York',29,true'
5517,'5517-Estelle Adams',94,'0.4','Shared Room','Seattle',87,false'
5518,'5518-Luis Thompson',83,'3.6','Shared Room','Seattle',54,false'
5519,'5519-Werner Ziemann',112,'4.2','Entire Home','Austin',115,false'
5520,'5520-Ansel Kris PhD',78,'2.7','Private Room','Austin',111,true'
5521,'5521-Maxime Ryan',115,'3.1','Shared Room','Seattle',96,true'
5522,'5522-Chyna Kerluke',122,'4.3','Shared Room','Paris',95,false'
5523,'5523-Salvatore Schneider',125,'2.5','Entire Home','Paris',49,false'
5524,'5524-Mr. Maria Treutel',150,'3.5','Shared Room','Seattle',92,true'
5525,'5525-Annette Paucek',152,'0.1','Private Room','New York',9,true'
5526,'5526-Mrs. Juston Block',88,'2.0','Shared Room','Boston',9,false'
5527,'5527-Aniya Gislason PhD',187,'2.0','Entire Home','Boston',47,false'
5528,'5528-Jazlyn Sauer MD',131,'0.3','Shared Room','Austin',13,false'
5529,'5529-Jada Grant MD',103,'3.3','Shared Room','Houston',5,true'
5530,'5530-Talon Wunsch',181,'2.2','Private Room','Los Angeles',100,true'
5531,'5531-Marilou Abernathy',187,'2.9','Private Room','Los Angeles',49,true'
5532,'5532-Raoul Medhurst MD',81,'4.5','Private Room','Houston',41,false'
5533,'5533-Christiana O''Connell',101,'0.2','Shared Room','Los Angeles',105,true'
5534,'5534-Bella Homenick',158,'2.8','Shared Room','Houston',73,false'
5535,'5535-Lela Wolff',148,'4.0','Shared Room','Los Angeles',77,true'
5536,'5536-Katelin Hackett III',172,'0.4','Entire Home','Houston',115,true'
5537,'5537-Jamey Oberbrunner',105,'1.6','Entire Home','Boston',86,false'
5538,'5538-Junius Kozey III',80,'4.9','Shared Room','Houston',78,true'
5539,'5539-Flavie Stracke',62,'3.7','Entire Home','Seattle',21,true'
5540,'5540-Adelbert O''Connell Jr.',77,'0.8','Shared Room','New York',14,false'
5541,'5541-Myron Davis',172,'2.1','Shared Room','San Francisco',55,true'
5542,'5542-Mrs. Delpha Runolfsdottir',138,'2.2','Shared Room','Austin',66,true'
5543,'5543-Hester Cremin V',75,'2.3','Shared Room','Houston',0,true'
5544,'5544-Amira Mills',157,'3.8','Entire Home','Seattle',74,true'
5545,'5545-Giovanny Vandervort',141,'1.8','Shared Room','Los Angeles',59,true'
5546,'5546-Fermin Altenwerth',118,'3.1','Shared Room','Austin',71,false'
5547,'5547-Loyal DuBuque',91,'1.2','Private Room','Houston',110,true'
5548,'5548-Makayla McKenzie',121,'3.6','Private Room','Paris',39,false'
5549,'5549-Ana Little',117,'4.7','Shared Room','Austin',51,false'
5550,'5550-Zula Ankunding',192,'2.6','Shared Room','Paris',5,false'
5551,'5551-Triston Kunze',89,'2.7','Shared Room','Boston',111,true'
5552,'5552-Maxie Feil DDS',184,'2.8','Shared Room','Seattle',112,false'
5553,'5553-Tyreek Auer',70,'3.3','Private Room','Houston',35,true'
5554,'5554-Sandy Grant',120,'4.4','Private Room','Paris',115,true'
5555,'5555-Dr. Nyah Cummerata',175,'1.1','Shared Room','Boston',105,false'
5556,'5556-Rosemarie Beer',185,'2.7','Entire Home','Austin',82,true'
5557,'5557-Kara Smitham',176,'1.3','Entire Home','Boston',107,true'
5558,'5558-Nicola Orn',183,'3.4','Private Room','Paris',26,true'
5559,'5559-Shakira Daniel',128,'4.6','Entire Home','Seattle',108,false'
5560,'5560-Bobbie Balistreri',174,'4.3','Private Room','Boston',52,true'
5561,'5561-Marcus Beer',59,'0.8','Private Room','Houston',65,true'
5562,'5562-Dalton Sanford',75,'4.8','Shared Room','Houston',33,false'
5563,'5563-Deion Simonis V',184,'2.4','Entire Home','Paris',67,true'
5564,'5564-Mr. Orville Mohr',175,'3.5','Private Room','Boston',96,false'
5565,'5565-Norwood Bergnaum',107,'2.2','Private Room','Seattle',71,true'
5566,'5566-Mr. Dale Klein',98,'3.2','Entire Home','Seattle',39,false'
5567,'5567-Jayme Schoen',82,'0.2','Shared Room','Seattle',50,false'
5568,'5568-Clemens Bosco',182,'1.9','Private Room','Austin',16,true'
5569,'5569-Earnest Lubowitz',160,'4.9','Entire Home','Seattle',93,false'
5570,'5570-Mrs. Godfrey Emmerich',198,'2.4','Shared Room','Seattle',58,true'
5571,'5571-Sandrine Mills',72,'4.0','Entire Home','New York',70,true'
5572,'5572-Pattie White',94,'3.7','Entire Home','Houston',70,false'
5573,'5573-Vivianne Kutch',164,'1.7','Entire Home','Seattle',70,true'
5574,'5574-Crawford Kulas',51,'4.7','Private Room','Austin',52,false'
5575,'5575-Ms. Madonna Renner',60,'2.2','Shared Room','Los Angeles',59,true'
5576,'5576-Anderson Nikolaus',102,'1.3','Shared Room','Austin',8,true'
5577,'5577-Dr. Carlee Spinka',65,'2.3','Private Room','New York',28,false'
5578,'5578-Sim Lehner',191,'1.0','Entire Home','Austin',21,true'
5579,'5579-Marcos Cassin',138,'0.6','Shared Room','Paris',111,true'
5580,'5580-Anahi Quigley II',129,'3.7','Private Room','Los Angeles',16,false'
5581,'5581-Narciso Reichert',187,'3.5','Private Room','Seattle',91,true'
5582,'5582-Jacinto Abbott',113,'3.1','Entire Home','Seattle',37,true'
5583,'5583-Mrs. Abagail Armstrong',126,'0.1','Shared Room','Boston',53,false'
5584,'5584-Montana Block I',193,'0.6','Shared Room','Seattle',92,false'
5585,'5585-Aliza Marquardt',106,'1.2','Entire Home','Seattle',107,true'
5586,'5586-Dorcas Volkman',72,'3.5','Entire Home','Los Angeles',21,true'
5587,'5587-Josefa Nader',127,'2.7','Shared Room','Houston',2,false'
5588,'5588-Aurelie Becker',160,'1.7','Entire Home','Houston',58,true'
5589,'5589-Waylon Conn',114,'1.6','Entire Home','San Francisco',23,false'
5590,'5590-Alex Sipes',113,'4.0','Shared Room','Houston',32,true'
5591,'5591-Dr. Jarrod Ruecker',112,'2.2','Shared Room','Seattle',76,false'
5592,'5592-Orval Jones PhD',196,'1.7','Private Room','Paris',23,false'
5593,'5593-Mervin Schmeler',121,'0.2','Entire Home','Austin',116,false'
5594,'5594-Emelie Torphy',178,'0.8','Shared Room','New York',24,false'
5595,'5595-Devante Gibson',177,'1.6','Entire Home','Boston',57,false'
5596,'5596-Kaylin Hodkiewicz',158,'3.2','Entire Home','Los Angeles',6,false'
5597,'5597-Earline Jenkins',61,'0.1','Private Room','Boston',22,false'
5598,'5598-Jason Yost',51,'2.6','Entire Home','New York',90,true'
5599,'5599-Abbigail Willms',157,'0.3','Private Room','Boston',29,false'
5600,'5600-Kaden Abbott',189,'4.6','Private Room','Houston',108,true'
5601,'5601-Modesto Dickinson',174,'0.3','Private Room','Paris',22,true'
5602,'5602-Aylin Murazik',134,'0.5','Shared Room','Houston',20,false'
5603,'5603-Keara Davis',166,'0.5','Entire Home','Los Angeles',52,false'
5604,'5604-Patsy Ernser',54,'1.6','Entire Home','Houston',116,false'
5605,'5605-Horacio Cormier',181,'1.4','Entire Home','Austin',19,true'
5606,'5606-Myron Cruickshank',67,'2.4','Shared Room','Seattle',58,true'
5607,'5607-Kenton Wolff I',51,'1.0','Entire Home','Los Angeles',73,true'
5608,'5608-Cleta Strosin',161,'4.7','Private Room','Paris',6,false'
5609,'5609-Sidney Gutmann',115,'0.2','Shared Room','Seattle',23,false'
5610,'5610-Birdie Pollich',57,'1.1','Entire Home','Boston',23,false'
5611,'5611-Izabella Auer',124,'0.7','Shared Room','Houston',0,true'
5612,'5612-Kieran Watsica',137,'4.7','Private Room','Boston',18,true'
5613,'5613-Roberta MacGyver',59,'2.8','Private Room','San Francisco',7,false'
5614,'5614-Zachary Funk',196,'0.6','Private Room','Houston',119,true'
5615,'5615-Oswald Senger',82,'4.7','Entire Home','San Francisco',96,true'
5616,'5616-Maximus Botsford',162,'0.7','Private Room','Houston',58,false'
5617,'5617-Delbert Torphy',139,'3.1','Entire Home','Seattle',102,true'
5618,'5618-Amalia Konopelski',119,'2.9','Shared Room','Houston',11,true'
5619,'5619-Lilyan Cruickshank',96,'4.4','Private Room','Paris',112,true'
5620,'5620-Rodrick Kilback',173,'2.3','Entire Home','Seattle',112,false'
5621,'5621-Lina Leuschke',101,'2.4','Private Room','Austin',12,false'
5622,'5622-Dr. Norberto Kemmer',64,'0.9','Private Room','Seattle',12,true'
5623,'5623-Carlie Thompson',183,'0.5','Shared Room','Seattle',0,true'
5624,'5624-Nola Predovic',188,'1.3','Entire Home','Austin',108,false'
5625,'5625-Kobe Russel Sr.',98,'1.4','Private Room','Paris',43,true'
5626,'5626-Cali Wisoky',124,'4.5','Shared Room','Los Angeles',54,true'
5627,'5627-Samir Schneider',166,'4.3','Private Room','Austin',88,true'
5628,'5628-Mackenzie Beahan',89,'1.8','Entire Home','Boston',16,false'
5629,'5629-Ms. Hilario Considine',72,'3.2','Entire Home','San Francisco',63,false'
5630,'5630-Leda Bednar',181,'2.9','Shared Room','Austin',93,true'
5631,'5631-Ms. Kassandra McGlynn',199,'0.4','Shared Room','New York',57,false'
5632,'5632-Lura Schowalter II',181,'4.0','Shared Room','Paris',104,false'
5633,'5633-Fanny Gaylord',105,'2.2','Private Room','Los Angeles',110,true'
5634,'5634-Julianne Aufderhar',122,'0.6','Shared Room','Austin',101,true'
5635,'5635-Payton Kessler',53,'4.2','Shared Room','Seattle',17,false'
5636,'5636-Arvid Dibbert',138,'0.2','Private Room','New York',49,false'
5637,'5637-Elisa Medhurst',126,'3.7','Shared Room','Austin',95,false'
5638,'5638-Karianne Collier',59,'0.1','Entire Home','Houston',7,true'
5639,'5639-Kelly Graham',150,'0.4','Private Room','Seattle',91,true'
5640,'5640-Junior Cartwright',169,'2.0','Shared Room','Los Angeles',8,false'
5641,'5641-Benjamin Ernser',121,'4.3','Private Room','Paris',44,true'
5642,'5642-Jessie Sawayn',170,'1.5','Entire Home','Houston',6,true'
5643,'5643-Laury Beahan',57,'0.3','Entire Home','Paris',19,false'
5644,'5644-Clotilde Lindgren V',150,'1.4','Private Room','Boston',2,false'
5645,'5645-Thaddeus Ryan',173,'2.3','Shared Room','Austin',111,true'
5646,'5646-Roxane Streich Sr.',154,'2.1','Entire Home','Paris',37,false'
5647,'5647-Matilde Bechtelar',52,'3.5','Shared Room','San Francisco',99,false'
5648,'5648-Eloisa Hartmann Sr.',140,'3.6','Entire Home','Los Angeles',24,false'
5649,'5649-Brown Robel',85,'2.9','Entire Home','Paris',73,true'
5650,'5650-Kaia Huel',89,'1.4','Entire Home','Los Angeles',73,false'
5651,'5651-Adriana Murazik',88,'4.2','Entire Home','San Francisco',39,false'
5652,'5652-Carroll Hayes',131,'2.5','Shared Room','New York',104,false'
5653,'5653-Patsy Jaskolski',130,'4.3','Private Room','Seattle',114,true'
5654,'5654-Virginie Harris',87,'3.9','Entire Home','Boston',71,false'
5655,'5655-Viola Buckridge',74,'4.0','Private Room','Paris',89,false'
5656,'5656-Alejandra Mohr',67,'1.2','Entire Home','Boston',8,false'
5657,'5657-Mrs. Louie Hessel',103,'1.7','Entire Home','New York',67,false'
5658,'5658-Wilbert Mills',195,'0.6','Entire Home','Los Angeles',2,true'
5659,'5659-Helga Aufderhar',85,'2.5','Private Room','San Francisco',66,false'
5660,'5660-Rodrick Zboncak',160,'2.1','Shared Room','New York',48,true'
5661,'5661-Torrance Barton',151,'3.4','Shared Room','Austin',48,false'
5662,'5662-Ardella Daniel DVM',136,'4.8','Shared Room','New York',94,true'
5663,'5663-Freida Champlin',186,'1.8','Private Room','Seattle',86,false'
5664,'5664-Everette Swaniawski',193,'3.5','Entire Home','Austin',47,false'
5665,'5665-Waldo Jakubowski',197,'2.2','Private Room','Boston',3,false'
5666,'5666-Anabel Graham',66,'2.7','Entire Home','Paris',21,false'
5667,'5667-Merritt Schulist PhD',64,'3.8','Entire Home','Austin',10,false'
5668,'5668-Kristoffer Oberbrunner',77,'3.4','Entire Home','Los Angeles',84,false'
5669,'5669-Marjolaine Corkery',171,'4.5','Shared Room','Boston',55,true'
5670,'5670-Allison Little',117,'4.2','Entire Home','Austin',103,true'
5671,'5671-Jordon Welch DDS',94,'1.7','Shared Room','Houston',71,false'
5672,'5672-Cathy Kirlin V',169,'4.4','Private Room','Seattle',82,true'
5673,'5673-Josiah Cummerata',57,'3.0','Private Room','New York',55,false'
5674,'5674-Tanner Glover',125,'4.1','Private Room','Seattle',81,false'
5675,'5675-Hyman Romaguera',117,'1.0','Private Room','Paris',21,true'
5676,'5676-Mike Homenick',67,'1.1','Entire Home','Houston',104,true'
5677,'5677-Terrence Waters',51,'4.0','Private Room','Los Angeles',81,true'
5678,'5678-Terrence Nolan',108,'4.2','Shared Room','Los Angeles',57,false'
5679,'5679-Miss Larue Bode',158,'1.9','Shared Room','Boston',97,false'
5680,'5680-Sally Leannon',158,'3.1','Shared Room','Boston',31,false'
5681,'5681-Roel Dietrich I',94,'2.6','Shared Room','Seattle',0,false'
5682,'5682-Gwen Strosin',167,'2.5','Shared Room','Austin',91,false'
5683,'5683-Rodger Kozey Jr.',93,'4.5','Entire Home','Boston',19,true'
5684,'5684-Jennifer Kris',54,'2.3','Entire Home','Boston',52,false'
5685,'5685-Harrison Krajcik',55,'2.1','Entire Home','Los Angeles',37,false'
5686,'5686-Halie O''Conner',185,'1.8','Entire Home','Seattle',3,false'
5687,'5687-Carrie Kris',99,'1.2','Private Room','Paris',71,false'
5688,'5688-Fannie Kreiger',118,'3.8','Entire Home','Los Angeles',1,false'
5689,'5689-Abelardo Halvorson',92,'0.5','Shared Room','Houston',49,true'
5690,'5690-Elenor Cummerata',125,'2.9','Shared Room','New York',82,false'
5691,'5691-Mr. Micaela Wehner',52,'0.1','Private Room','San Francisco',76,true'
5692,'5692-Nils Hartmann',143,'0.1','Private Room','Austin',52,false'
5693,'5693-Agustina West',80,'1.9','Private Room','New York',51,true'
5694,'5694-Jo Schmitt',81,'3.7','Entire Home','Houston',66,true'
5695,'5695-Ibrahim Reilly',92,'4.5','Private Room','Austin',45,false'
5696,'5696-Aileen Ratke',113,'1.3','Shared Room','San Francisco',29,true'
5697,'5697-Bernadine Paucek',71,'2.7','Private Room','Austin',0,true'
5698,'5698-Edward Monahan',66,'3.9','Shared Room','Boston',84,false'
5699,'5699-Kathlyn Kilback',154,'2.4','Entire Home','New York',75,true'
5700,'5700-Kurtis Williamson',123,'3.4','Shared Room','New York',59,false'
5701,'5701-Miss Toby Wiegand',97,'3.5','Entire Home','New York',32,false'
5702,'5702-Blaze Murazik',198,'2.0','Shared Room','Seattle',58,false'
5703,'5703-Emie Herzog DVM',99,'1.8','Private Room','Boston',68,false'
5704,'5704-Mavis Dickinson',157,'3.8','Private Room','San Francisco',26,false'
5705,'5705-Gabrielle Howe',114,'4.7','Shared Room','Boston',77,true'
5706,'5706-Vilma Brown',101,'0.8','Shared Room','San Francisco',46,false'
5707,'5707-Miss Onie DuBuque',196,'1.2','Shared Room','Los Angeles',74,true'
5708,'5708-Abraham Bahringer',77,'2.6','Entire Home','Paris',101,true'
5709,'5709-Daija Green',180,'4.4','Private Room','Boston',39,false'
5710,'5710-Alf Fritsch',100,'1.8','Private Room','Seattle',6,false'
5711,'5711-Norma Von',61,'3.3','Shared Room','Los Angeles',63,true'
5712,'5712-Clair Franecki II',61,'2.9','Entire Home','Seattle',85,false'
5713,'5713-Fabian Lebsack',164,'1.9','Private Room','Austin',4,false'
5714,'5714-Toney Zboncak',191,'0.4','Shared Room','Los Angeles',5,true'
5715,'5715-Dr. Brenda Johnston',146,'2.8','Entire Home','Los Angeles',27,false'
5716,'5716-Allen Mertz',196,'2.1','Shared Room','Boston',79,false'
5717,'5717-Mrs. Dangelo Lakin',84,'1.9','Entire Home','Seattle',12,true'
5718,'5718-Glenda Sanford',164,'3.4','Shared Room','Austin',103,true'
5719,'5719-Mrs. Elfrieda Kuhn',103,'3.7','Entire Home','Boston',26,true'
5720,'5720-Judd Orn',163,'1.7','Private Room','Paris',47,false'
5721,'5721-Melyssa Crist II',73,'4.0','Entire Home','San Francisco',4,true'
5722,'5722-Fae Yost',128,'3.3','Entire Home','Paris',77,false'
5723,'5723-Westley Collins',126,'2.2','Entire Home','New York',71,true'
5724,'5724-Jan Satterfield',147,'4.1','Shared Room','Los Angeles',32,false'
5725,'5725-Matt Conn',73,'1.8','Private Room','Austin',22,false'
5726,'5726-Sophia Block',145,'0.5','Private Room','Austin',113,true'
5727,'5727-Elise Hagenes',99,'4.9','Entire Home','Paris',77,true'
5728,'5728-Eleonore Schneider',111,'1.1','Shared Room','Houston',69,true'
5729,'5729-Cristal Considine',137,'4.5','Private Room','San Francisco',19,true'
5730,'5730-Eldred Medhurst',66,'1.0','Private Room','Houston',89,true'
5731,'5731-Mariah Weber',156,'1.6','Shared Room','Austin',44,false'
5732,'5732-Trevor Wiegand',189,'2.1','Entire Home','New York',77,false'
5733,'5733-Adeline Lesch',124,'0.4','Private Room','New York',93,false'
5734,'5734-Mckenzie Kuphal',83,'1.4','Shared Room','Seattle',15,false'
5735,'5735-Dominic Hegmann',139,'0.9','Shared Room','Austin',109,false'
5736,'5736-Buster Zulauf DDS',172,'1.9','Private Room','San Francisco',111,false'
5737,'5737-Providenci Keebler',113,'1.3','Private Room','Los Angeles',60,true'
5738,'5738-Destiny Nikolaus',76,'1.5','Private Room','Seattle',77,false'
5739,'5739-Julia Barrows',181,'0.1','Shared Room','Boston',111,false'
5740,'5740-Adelia Wintheiser II',152,'0.5','Private Room','Houston',86,true'
5741,'5741-Samson Hintz',186,'5.0','Entire Home','San Francisco',106,true'
5742,'5742-Kaleb Vandervort',95,'1.9','Entire Home','Los Angeles',72,true'
5743,'5743-Daisy Lesch',168,'2.9','Shared Room','Los Angeles',30,false'
5744,'5744-Bo Will',80,'4.8','Entire Home','Los Angeles',100,true'
5745,'5745-Alycia Abshire',104,'1.1','Entire Home','Houston',94,false'
5746,'5746-Cierra Krajcik',171,'3.7','Shared Room','New York',47,false'
5747,'5747-Ally Turcotte',136,'1.0','Shared Room','Austin',105,false'
5748,'5748-Aliya Pfeffer',188,'3.0','Private Room','Los Angeles',106,false'
5749,'5749-Irving Schaden',127,'2.2','Private Room','Austin',36,false'
5750,'5750-Dale McCullough',171,'1.5','Shared Room','New York',39,false'
5751,'5751-Morgan Kozey V',88,'4.2','Private Room','Seattle',96,true'
5752,'5752-Mr. Duane Braun',90,'2.2','Private Room','San Francisco',65,false'
5753,'5753-Waldo Langworth',56,'0.4','Entire Home','Houston',70,true'
5754,'5754-Lilyan Kuhn',85,'2.7','Shared Room','New York',73,false'
5755,'5755-Liam Hagenes MD',160,'3.9','Entire Home','Los Angeles',13,false'
5756,'5756-Ricardo Wehner',140,'4.3','Private Room','Austin',55,false'
5757,'5757-Loyal Hand',139,'2.6','Shared Room','Paris',94,false'
5758,'5758-Mrs. Jake Bahringer',86,'4.6','Private Room','Boston',119,true'
5759,'5759-Matt Tromp',70,'3.8','Shared Room','Seattle',56,false'
5760,'5760-Myron McClure',196,'3.9','Private Room','Paris',113,false'
5761,'5761-Laurianne Trantow',119,'2.7','Private Room','Houston',112,false'
5762,'5762-Juvenal Hettinger',125,'3.2','Private Room','Boston',73,false'
5763,'5763-Janelle Stroman',121,'2.6','Private Room','Seattle',51,true'
5764,'5764-Jerad Kunde',112,'3.3','Private Room','Seattle',115,true'
5765,'5765-Vita Hills',157,'1.7','Shared Room','Boston',79,false'
5766,'5766-Leora Gleason',120,'0.3','Private Room','Houston',71,false'
5767,'5767-Miss Damion Veum',182,'1.6','Entire Home','Austin',95,false'
5768,'5768-Mrs. Rosie Erdman',69,'3.1','Shared Room','Houston',101,false'
5769,'5769-Electa Zulauf',131,'3.2','Private Room','Los Angeles',17,false'
5770,'5770-Cicero Bailey MD',131,'0.3','Private Room','Austin',16,true'
5771,'5771-Summer Boyle',92,'4.3','Entire Home','Boston',21,true'
5772,'5772-Ceasar Abbott',107,'1.3','Private Room','Paris',77,true'
5773,'5773-Miss Kristin Rutherford',148,'4.2','Entire Home','Paris',95,false'
5774,'5774-Eric Hegmann',76,'1.6','Private Room','Austin',39,false'
5775,'5775-Hulda Kunze',120,'4.5','Private Room','Seattle',10,false'
5776,'5776-Jessyca Herzog',108,'0.1','Shared Room','Houston',7,true'
5777,'5777-Norval Howe MD',91,'3.4','Entire Home','New York',62,false'
5778,'5778-Dr. Minerva Hand',190,'4.4','Shared Room','San Francisco',82,true'
5779,'5779-Eleonore Spinka II',84,'1.9','Entire Home','Paris',97,true'
5780,'5780-Haven Graham',61,'2.8','Shared Room','Los Angeles',29,true'
5781,'5781-Hudson Schimmel',142,'2.0','Entire Home','Los Angeles',25,true'
5782,'5782-Marie Borer',174,'3.6','Shared Room','Boston',54,true'
5783,'5783-Mr. Eloy Corwin',65,'4.3','Shared Room','Paris',4,false'
5784,'5784-Clotilde Douglas',188,'2.2','Private Room','Austin',23,true'
5785,'5785-Seth Hansen II',144,'3.0','Entire Home','Austin',12,false'
5786,'5786-Verdie Schaden III',171,'1.4','Shared Room','Paris',35,false'
5787,'5787-Arturo Tillman',149,'4.7','Private Room','Paris',14,true'
5788,'5788-Kane Labadie',94,'1.9','Entire Home','New York',77,false'
5789,'5789-Jakob Shields',91,'4.6','Entire Home','Boston',64,false'
5790,'5790-Wilhelm Eichmann',84,'3.1','Shared Room','Los Angeles',2,false'
5791,'5791-Evie Wiza',154,'2.8','Private Room','Boston',96,false'
5792,'5792-Immanuel Hamill',78,'1.3','Private Room','Boston',94,true'
5793,'5793-Mrs. April Bernier',101,'0.6','Shared Room','San Francisco',89,true'
5794,'5794-Miss Cameron McCullough',81,'1.6','Entire Home','San Francisco',114,true'
5795,'5795-Trisha Nitzsche',72,'0.8','Entire Home','Paris',80,true'
5796,'5796-Karine Bayer I',129,'0.3','Shared Room','San Francisco',105,true'
5797,'5797-Ophelia Blick',98,'4.1','Shared Room','Paris',43,true'
5798,'5798-Pansy Nicolas',114,'4.6','Entire Home','Paris',22,true'
5799,'5799-Raymundo Hegmann',59,'1.2','Private Room','New York',72,false'
5800,'5800-Alessandra Medhurst',51,'2.6','Entire Home','Los Angeles',50,true'
5801,'5801-Clemens Schroeder',133,'2.6','Shared Room','San Francisco',54,false'
5802,'5802-Jessica Kerluke Sr.',121,'1.3','Private Room','Houston',1,true'
5803,'5803-Krystal Stracke V',132,'0.4','Private Room','Paris',11,false'
5804,'5804-Cecile Larson',183,'0.9','Entire Home','Seattle',52,false'
5805,'5805-Pearline Mraz',176,'4.6','Private Room','Los Angeles',119,true'
5806,'5806-Christian Cummings',197,'4.5','Entire Home','Seattle',3,false'
5807,'5807-Timothy Cartwright Jr.',54,'1.9','Shared Room','Boston',29,false'
5808,'5808-Consuelo Weber',167,'3.0','Entire Home','Boston',19,true'
5809,'5809-Freda Stroman',143,'1.1','Shared Room','Austin',46,false'
5810,'5810-Alexandre McCullough',102,'4.7','Entire Home','Austin',7,true'
5811,'5811-Cristina Berge',150,'4.4','Entire Home','San Francisco',94,true'
5812,'5812-Ms. Elliott Spencer',128,'3.0','Private Room','New York',50,true'
5813,'5813-Martine Brakus',190,'4.6','Private Room','Paris',39,true'
5814,'5814-Fatima Simonis',150,'4.9','Private Room','Boston',51,false'
5815,'5815-Leonor Swift',109,'2.9','Shared Room','Austin',2,true'
5816,'5816-Jarod Hane',170,'4.4','Private Room','Boston',1,false'
5817,'5817-Kobe Gislason',154,'1.0','Shared Room','Los Angeles',70,true'
5818,'5818-Fabian Wolf II',85,'4.4','Shared Room','Austin',12,false'
5819,'5819-Chester Corwin',193,'2.5','Entire Home','Los Angeles',46,false'
5820,'5820-Ms. Darien Wisozk',71,'3.9','Shared Room','New York',84,false'
5821,'5821-Raleigh Rau',199,'3.3','Shared Room','San Francisco',92,true'
5822,'5822-Kelley Heidenreich',77,'4.1','Shared Room','San Francisco',81,true'
5823,'5823-Carli Stehr',60,'1.0','Private Room','San Francisco',30,false'
5824,'5824-Violet Graham',189,'0.8','Entire Home','New York',96,false'
5825,'5825-Bernice Herman',143,'4.0','Entire Home','Houston',61,true'
5826,'5826-Harley Osinski',82,'0.0','Private Room','Paris',61,false'
5827,'5827-Betty Labadie',189,'0.2','Shared Room','Houston',81,false'
5828,'5828-Carmel Skiles',188,'3.2','Shared Room','Austin',0,true'
5829,'5829-Dr. Estell Koepp',119,'3.8','Private Room','Seattle',18,false'
5830,'5830-Emerald Mosciski',79,'4.2','Entire Home','Houston',66,true'
5831,'5831-Eleazar Bode PhD',129,'1.0','Shared Room','Los Angeles',108,true'
5832,'5832-Nelson Greenholt',63,'3.6','Entire Home','Houston',24,true'
5833,'5833-Kattie Leffler',191,'1.2','Private Room','Boston',107,false'
5834,'5834-Erika Lehner',171,'0.4','Shared Room','Los Angeles',34,false'
5835,'5835-Zackery Bergstrom DDS',133,'4.2','Private Room','Los Angeles',68,true'
5836,'5836-Yadira Pfannerstill',72,'4.9','Entire Home','Los Angeles',74,false'
5837,'5837-Lonnie Brakus',119,'4.6','Private Room','New York',38,true'
5838,'5838-Alberto Lueilwitz',188,'0.5','Shared Room','Seattle',88,false'
5839,'5839-Vena Hegmann',146,'4.2','Shared Room','Houston',42,true'
5840,'5840-Yolanda Volkman',167,'0.7','Shared Room','San Francisco',61,false'
5841,'5841-Ms. Ramon Botsford',110,'2.9','Shared Room','Houston',99,true'
5842,'5842-Freddie Schneider',71,'4.3','Private Room','Paris',74,false'
5843,'5843-Donavon Wiegand',143,'0.6','Entire Home','San Francisco',43,true'
5844,'5844-Ken Torphy',143,'2.7','Entire Home','Houston',8,true'
5845,'5845-Flavie Kozey PhD',157,'3.1','Shared Room','San Francisco',4,false'
5846,'5846-Name Becker',127,'3.6','Shared Room','New York',104,false'
5847,'5847-Manuela Cartwright',99,'1.9','Entire Home','Boston',36,false'
5848,'5848-Maci Reilly',87,'4.6','Entire Home','Austin',68,true'
5849,'5849-Ms. Abigale Yundt',195,'2.2','Shared Room','Houston',99,true'
5850,'5850-Dedric D''Amore',169,'1.2','Entire Home','New York',109,true'
5851,'5851-Braeden Pacocha',83,'1.7','Private Room','Los Angeles',113,true'
5852,'5852-Ashleigh Halvorson',89,'1.4','Entire Home','Seattle',40,true'
5853,'5853-Cristian Cruickshank',175,'0.9','Private Room','New York',56,false'
5854,'5854-Vern Heaney',110,'2.4','Shared Room','Paris',28,false'
5855,'5855-Millie Feest',100,'1.9','Private Room','Austin',23,false'
5856,'5856-Dr. Garret Zulauf',149,'2.4','Entire Home','Boston',12,true'
5857,'5857-Sheridan Thompson',98,'0.6','Shared Room','San Francisco',82,true'
5858,'5858-Lonnie Labadie',69,'0.4','Entire Home','Los Angeles',88,false'
5859,'5859-Mariane O''Reilly',68,'2.4','Shared Room','Boston',78,true'
5860,'5860-Webster Johnson',196,'3.9','Shared Room','Houston',88,false'
5861,'5861-Tierra Russel',166,'5.0','Shared Room','New York',79,false'
5862,'5862-Katlynn Gleichner',117,'1.7','Private Room','San Francisco',41,true'
5863,'5863-Dr. Leonard Glover',185,'3.4','Shared Room','New York',106,true'
5864,'5864-Ervin Steuber',181,'4.6','Entire Home','Paris',55,true'
5865,'5865-Juana Veum',134,'1.4','Entire Home','Austin',54,false'
5866,'5866-Miss Rowena Mraz',95,'2.6','Entire Home','Seattle',11,true'
5867,'5867-Travis Marks DDS',130,'2.2','Private Room','Austin',73,false'
5868,'5868-Candido Gusikowski',54,'1.1','Private Room','Austin',115,true'
5869,'5869-Linwood Morar',189,'1.3','Private Room','Austin',83,true'
